2014-05-26 00:27:21,1
2014-05-26 00:28:26,1
2014-05-26 00:29:30,1
2014-05-26 00:30:34,1
2014-05-26 00:31:39,1
2014-05-26 00:32:43,1
2014-05-26 00:33:48,1
2014-05-26 00:34:52,1
2014-05-26 00:35:56,1
2014-05-26 00:37:01,1
2014-05-26 00:38:05,1
2014-05-26 00:39:09,1
2014-05-26 00:40:14,1
2014-05-26 00:41:18,1
2014-05-26 00:42:23,1
2014-05-26 00:43:27,1
2014-05-26 00:44:31,1
2014-05-26 00:45:36,1
2014-05-26 00:46:40,1
2014-05-26 00:47:45,1
2014-05-26 00:48:49,1
2014-05-26 00:49:53,1
2014-05-26 00:50:58,1
2014-05-26 00:52:02,1
2014-05-26 00:53:07,1
2014-05-26 00:54:11,1
2014-05-26 00:55:15,1
2014-05-26 00:56:20,1
2014-05-26 00:57:24,1
2014-05-26 00:58:28,1
2014-05-26 00:59:33,1
2014-05-26 01:00:37,1
2014-05-26 01:01:42,1
2014-05-26 01:02:46,1
2014-05-26 01:03:50,1
2014-05-26 01:04:55,1
2014-05-26 01:05:59,1
2014-05-26 01:07:04,1
2014-05-26 01:08:08,1
2014-05-26 01:09:12,1
2014-05-26 01:10:17,1
2014-05-26 01:11:21,1
2014-05-26 01:12:26,1
2014-05-26 01:13:30,1
2014-05-26 01:14:34,1
2014-05-26 01:15:39,1
2014-05-26 01:16:43,1
2014-05-26 01:17:47,1
2014-05-26 01:18:52,1
2014-05-26 01:19:56,1
2014-05-26 01:21:01,1
2014-05-26 01:22:05,1
2014-05-26 01:23:09,1
2014-05-26 01:24:14,1
2014-05-26 01:25:18,1
2014-05-26 01:26:23,1
2014-05-26 01:27:27,1
2014-05-26 01:28:31,1
2014-05-26 01:29:36,1
2014-05-26 01:30:40,1
2014-05-26 01:31:45,1
2014-05-26 01:32:49,1
2014-05-26 01:33:53,1
2014-05-26 01:34:58,1
2014-05-26 01:36:02,1
2014-05-26 01:37:06,1
2014-05-26 01:38:11,1
2014-05-26 01:39:15,1
2014-05-26 01:40:20,1
2014-05-26 01:41:24,1
2014-05-26 01:42:28,1
2014-05-26 01:43:33,1
2014-05-26 01:44:37,1
2014-05-26 01:45:42,1
2014-05-26 01:46:46,1
2014-05-26 01:47:50,1
2014-05-26 01:48:55,1
2014-05-26 01:49:59,1
2014-05-26 01:51:04,1
2014-05-26 01:52:08,1
2014-05-26 01:53:13,1
2014-05-26 01:54:17,1
2014-05-26 01:55:21,1
2014-05-26 01:56:26,1
2014-05-26 01:57:30,1
2014-05-26 01:58:35,1
2014-05-26 01:59:39,1
2014-05-26 02:00:43,1
2014-05-26 02:01:48,1
2014-05-26 02:02:52,1
2014-05-26 02:03:57,1
2014-05-26 02:05:01,1
2014-05-26 02:06:05,1
2014-05-26 02:07:10,1
2014-05-26 02:08:14,1
2014-05-26 02:09:19,1
2014-05-26 02:10:23,1
2014-05-26 02:11:27,1
2014-05-26 02:12:32,1
2014-05-26 02:13:36,1
2014-05-26 02:14:41,1
2014-05-26 02:15:45,1
2014-05-26 02:16:49,1
2014-05-26 02:17:54,1
2014-05-26 02:18:58,1
2014-05-26 02:20:02,1
2014-05-26 02:21:07,1
2014-05-26 02:22:11,1
2014-05-26 02:23:16,1
2014-05-26 02:24:20,1
2014-05-26 02:25:24,1
2014-05-26 02:26:29,1
2014-05-26 02:27:33,1
2014-05-26 02:28:38,1
2014-05-26 02:29:42,1
2014-05-26 02:30:46,1
2014-05-26 02:31:51,1
2014-05-26 02:32:55,1
2014-05-26 02:34:00,1
2014-05-26 02:35:04,1
2014-05-26 02:36:08,1
2014-05-26 02:37:13,1
2014-05-26 02:38:17,1
2014-05-26 02:39:21,1
2014-05-26 02:40:26,1
2014-05-26 02:41:30,1
2014-05-26 02:42:35,1
2014-05-26 02:43:39,1
2014-05-26 02:44:43,1
2014-05-26 02:45:48,1
2014-05-26 02:46:52,1
2014-05-26 02:47:57,1
2014-05-26 02:49:01,1
2014-05-26 02:50:05,1
2014-05-26 02:51:10,1
2014-05-26 02:52:14,1
2014-05-26 02:53:19,1
2014-05-26 02:54:23,1
2014-05-26 02:55:27,1
2014-05-26 02:56:32,1
2014-05-26 02:57:36,1
2014-05-26 02:58:40,1
2014-05-26 02:59:45,1
2014-05-26 03:00:49,1
